0,0.716488,0.238115,1.22709,0.737163,0.911112,1.05648,1.50106,0.375222,0.507176,0.110024,1.28518,0.49612,0.19115,0.533759,0.0892701,1.23295,0.456798,0.814045,0.198498,1.21001,1.33405,0.723927,0.424187,1.0419,0.713053,1.37953,0.263641,0.86931,0.583055,0.244932,1.01832,1.32806,1.17336,0.11734,0.382638,0.830423,0.550469,0.988748,1.1221,0.921287,0.470783,0.875168,0.243457,0.373693,0.195841,0.800284,0.151629,0.966989,0.19287,0.273352,0.60698,0.0371897,0.00794596,0.696132,0.0842376,0.022525,1.26562,0.277175,0.63765,1.05386,0.230906,1.04073,0.911542,0.566991,0.0329554,1.04136,0.243132,1.2298,0.724503,0.231025,0.976123,0.0548653,0.257414,1.27661,0.981754,0.534338,0.437739,0.529728,0.67024,0.13409,1.38716,0.442082,0.383498,0.632979,0.485904,0.384871,0.524182,0.321722,0.963155,0.20123,1.38584,1.1372,0.774803,0.736838,1.18685,1.01602,0.56886,0.12784,0.070939,
0.716488,0,0.284881,0.246631,0.0130619,0.845132,0.7691,0.307642,0.661799,0.0585026,0.370965,0.437326,0.0241406,0.304809,0.0210558,0.326361,0.174463,0.0837387,0.0120127,0.494335,0.418484,1.0358,0.295511,0.0682944,0.277535,0.27407,0.210635,0.186326,0.0552111,0.425521,0.178333,0.355009,0.377158,0.419182,0.464782,0.192645,0.10126,0.0129642,0.629793,0.17571,0.0281339,0.108202,0.0950924,0.412165,0.0640565,0.527406,0.0353626,0.246097,0.384224,0.254532,0.419264,0.283601,0.617526,0.585591,0.0124781,0.528875,0.504365,0.106712,0.479404,0.0566674,0.202994,0.570504,0.492706,0.858926,0.0119648,0.471053,0.0473469,0.277673,0.144784,0.0453209,0.149165,0.109334,0.617136,0.383744,0.12934,0.064572,0.0165012,0.116228,0.0176892,0.00482918,0.375399,0.177589,0.0539064,0.193863,0.0187752,0.143396,0.159134,0.21303,0.137708,0.0496202,0.514475,0.146409,0.84337,0.00172178,0.0865231,0.0939614,0.154307,0.0137182,0.452191,0.541985,
0.238115,0.284881,0,0.457174,0.366878,0.373928,0.419289,1.08683,0.112936,0.0962871,0.0257269,0.487742,0.183485,0.00279906,0.230597,0.0682124,0.486775,0.0679346,0.397572,0.446856,0.436627,0.655173,0.149915,0.0769299,0.325564,0.143211,0.602375,0.0129642,0.521941,0.108769,0.020714,0.312821,0.517144,0.413055,0.0321731,0.365396,0.574657,0.198952,0.344806,0.396602,0.47825,0.0595781,0.588561,0.432636,0.11302,0.0411575,0.246875,0.142567,0.285794,0.00797413,0.0197804,0.096583,0.111938,0.182197,0.217903,0.327007,0.131913,0.688818,0.0348502,0.142932,0.809816,0.0567174,0.343015,0.379095,0.185581,0.106772,0.435095,5.46204e-05,0.502879,0.19334,0.0888472,0.315741,0.340521,0.424071,0.75857,0.58142,0.176465,0.0487029,0.171594,0.295831,0.015978,0.859471,0.094429,0.367514,0.178971,0.398617,0.0260599,0.504084,0.234512,0.544408,0.0375005,0.723789,0.484593,0.328709,0.176507,0.516025,0.32655,0.17662,0.330074,0.0669143,
1.22709,0.246631,0.457174,0,0.350621,0.428659,0.305992,0.653883,0.59098,0.221239,0.670328,0.0406057,0.354223,0.521607,0.381051,0.7438,0.014724,0.244368,0.308398,1.24275,0.0437311,0.428649,0.129581,0.290338,0.0239391,0.125073,0.0324368,0.415846,0.446222,0.27075,0.446397,0.0566106,0.0164442,0.050457,0.701732,0.812288,0.584949,0.311644,0.226776,0.00636117,0.312166,0.223597,0.552631,1.14346,0.401206,0.645372,0.10469,0.758581,0.0841002,0.511309,0.489668,0.179472,0.9627,1.0918,0.173087,1.20427,0.973309,0.259857,0.527266,0.141366,0.715659,0.642437,0.120544,0.440372,0.27225,0.912809,0.115718,0.449196,0.0330787,0.114107,0.5556,0.0305973,1.28659,1.10545,0.359574,0.409933,0.297399,0.247663,0.295726,0.317677,0.629485,0.400313,0.291572,0.814883,0.18885,0.728178,0.287909,0.865479,0.667365,0.370712,0.629542,0.187471,0.335645,0.246359,0.0878278,0.0858005,0.0155737,0.257174,1.13433,0.831989,
0.737163,0.0130619,0.366878,0.350621,0,1.03485,0.956711,0.228164,0.80383,0.114321,0.432026,0.58001,0.0352594,0.379473,0.0206328,0.356682,0.253168,0.145187,0.00301401,0.428727,0.561748,1.24191,0.424525,0.115886,0.40085,0.399112,0.281635,0.248742,0.0165058,0.566799,0.231925,0.493988,0.505113,0.564175,0.543741,0.139285,0.0420036,0.0273784,0.804784,0.267125,0.0129934,0.181015,0.0386858,0.345532,0.0851734,0.632426,0.0891971,0.24364,0.528891,0.317333,0.528005,0.406404,0.677506,0.604274,0.0507924,0.493985,0.530232,0.0969188,0.594993,0.121578,0.117484,0.685532,0.652084,1.04943,0.0351939,0.502666,0.0797006,0.359286,0.210286,0.106392,0.166217,0.188405,0.588176,0.317889,0.0982108,0.0280906,0.0372397,0.187882,0.0396401,0.00436427,0.446544,0.139315,0.0953918,0.140077,0.0604119,0.0890931,0.237124,0.138323,0.113101,0.0210885,0.619543,0.156588,1.03703,0.0100403,0.165413,0.134541,0.246742,0.0413416,0.410076,0.61233,
0.911112,0.845132,0.373928,0.428659,1.03485,0,0.0174763,1.77791,0.13749,0.52645,0.523029,0.249166,0.818633,0.421702,0.905383,0.71287,0.576133,0.486203,1.02364,1.46367,0.221032,0.0558172,0.162711,0.568387,0.266091,0.179303,0.676076,0.476239,1.2575,0.0972613,0.529755,0.183013,0.336857,0.201195,0.437824,1.30311,1.40833,0.803731,0.0351115,0.464245,1.09621,0.420532,1.3963,1.44883,0.737884,0.300149,0.596663,0.92147,0.1437,0.484286,0.249784,0.174724,0.610093,0.875703,0.671421,1.23987,0.797869,1.16693,0.226838,0.492253,1.67878,0.255785,0.101006,8.95032e-05,0.746294,0.747645,0.803255,0.374896,0.654865,0.533724,0.767095,0.490849,1.22677,1.43553,1.32521,1.27096,0.757919,0.424247,0.748995,0.929881,0.460655,1.41793,0.608871,1.30671,0.636853,1.31354,0.385448,1.48979,1.06999,1.20621,0.295997,1.07162,0.0227135,0.891528,0.429716,0.797232,0.425173,0.717113,1.26958,0.516827,
1.05648,0.7691,0.419289,0.305992,0.956711,0.0174763,0,1.61477,0.215844,0.494293,0.601428,0.145236,0.782355,0.477509,0.8622,0.787584,0.441548,0.466108,0.932762,1.54242,0.126793,0.0313916,0.130574,0.551135,0.178828,0.145784,0.522366,0.50277,1.16307,0.107332,0.558023,0.111138,0.216869,0.113136,0.52892,1.30835,1.32649,0.75696,0.00846625,0.348394,0.989844,0.401906,1.30625,1.50831,0.727754,0.387901,0.512817,0.973622,0.0846174,0.532309,0.309277,0.160011,0.735964,1.00088,0.601103,1.34311,0.909108,1.01523,0.29451,0.438528,1.57416,0.344184,0.045711,0.0194978,0.696852,0.852497,0.680919,0.418384,0.516233,0.463965,0.792642,0.38923,1.34769,1.48865,1.17448,1.1594,0.714457,0.412198,0.706491,0.861865,0.53595,1.25577,0.586462,1.31198,0.577925,1.29466,0.38843,1.47416,1.07801,1.09573,0.381001,0.906267,0.00275741,0.806026,0.364251,0.657808,0.32375,0.667714,1.35444,0.626492,
1.50106,0.307642,1.08683,0.653883,0.228164,1.77791,1.61477,0,1.65806,0.612471,1.17858,0.975243,0.431954,1.10802,0.373257,1.0361,0.484657,0.683664,0.204417,0.868681,0.990126,1.85688,1.02641,0.635692,0.838999,0.993533,0.433559,0.896266,0.132319,1.28346,0.866905,0.991315,0.837167,1.01362,1.34286,0.471181,0.137156,0.404379,1.44275,0.579069,0.153329,0.742699,0.118437,0.748627,0.568001,1.46425,0.442703,0.806748,1.06778,1.00996,1.31423,1.04669,1.49641,1.33826,0.413911,1.06215,1.26018,0.102211,1.40488,0.579264,0.0663345,1.53079,1.20788,1.79633,0.424241,1.2352,0.274584,1.07484,0.408516,0.513131,0.720348,0.529366,1.19804,0.711532,0.0539875,0.0981784,0.436605,0.763653,0.444083,0.290723,1.2054,0.035553,0.590704,0.470813,0.461448,0.362658,0.858906,0.359583,0.529114,0.11529,1.44682,0.157635,1.68353,0.267076,0.613474,0.288057,0.606775,0.439729,0.928932,1.4264,
0.375222,0.661799,0.112936,0.59098,0.80383,0.13749,0.215844,1.65806,0,0.344076,0.158928,0.486825,0.544916,0.125204,0.622556,0.283863,0.698571,0.292954,0.830097,0.855673,0.434121,0.360351,0.180072,0.336475,0.394083,0.187337,0.832989,0.198111,1.01783,0.0689227,0.22753,0.323707,0.568644,0.403924,0.100428,0.831007,1.10545,0.558809,0.20107,0.570843,0.928275,0.252567,1.11699,0.866921,0.433096,0.0373464,0.52389,0.459586,0.272735,0.170932,0.0386549,0.136857,0.18256,0.356631,0.53061,0.647211,0.310178,1.12905,0.0229952,0.378014,1.39225,0.020876,0.273236,0.137456,0.525857,0.280258,0.775581,0.115992,0.753038,0.445891,0.388511,0.526122,0.62314,0.86438,1.24452,1.07697,0.51943,0.240343,0.511098,0.700646,0.125746,1.35763,0.373123,0.833891,0.4782,0.88518,0.188764,1.02439,0.641539,1.02359,0.037094,1.11469,0.253789,0.720196,0.377521,0.834944,0.496801,0.506173,0.689006,0.133665,
0.507176,0.0585026,0.0962871,0.221239,0.114321,0.52645,0.494293,0.612471,0.344076,0,0.176268,0.331394,0.0390926,0.115343,0.0618629,0.183068,0.201595,0.00254487,0.121959,0.494853,0.300182,0.742105,0.125585,0.00500788,0.180998,0.111764,0.272272,0.0494522,0.215284,0.187861,0.0529605,0.216711,0.312429,0.290968,0.228132,0.258993,0.278442,0.0351035,0.384432,0.161292,0.165808,0.0079209,0.277481,0.436434,0.0331356,0.254902,0.0404688,0.179316,0.222309,0.0921985,0.173633,0.102716,0.37008,0.402356,0.0254704,0.453545,0.325998,0.289786,0.21395,0.00947818,0.447859,0.282065,0.304278,0.536849,0.0236661,0.29116,0.130765,0.0918316,0.19683,0.022806,0.083073,0.0968552,0.512395,0.414147,0.344235,0.241389,0.0250403,0.010053,0.023244,0.0747666,0.16885,0.417164,0.00599575,0.260846,0.013316,0.239262,0.0257882,0.336847,0.156252,0.212841,0.245056,0.314984,0.562555,0.0786516,0.0317584,0.185027,0.121269,0.0186156,0.409157,0.297204,
0.110024,0.370965,0.0257269,0.670328,0.432026,0.523029,0.601428,1.17858,0.158928,0.176268,0,0.716449,0.228113,0.0116223,0.271942,0.019008,0.68948,0.14084,0.479039,0.309078,0.656139,0.860783,0.29465,0.134752,0.520388,0.285809,0.817434,0.0401687,0.580777,0.222213,0.0383879,0.506137,0.748866,0.627913,0.00961229,0.311716,0.602808,0.256974,0.524874,0.591789,0.569804,0.141062,0.627423,0.313155,0.14035,0.0449876,0.376782,0.0869398,0.471358,0.0140755,0.0550762,0.218403,0.0379617,0.0724491,0.320567,0.191872,0.0423805,0.83048,0.0680546,0.252506,0.837647,0.0687653,0.537855,0.526963,0.254053,0.0286738,0.584547,0.02731,0.697956,0.315554,0.0769724,0.485751,0.193005,0.311631,0.880449,0.659364,0.236762,0.122593,0.232004,0.361962,0.00225697,0.986517,0.152008,0.313435,0.273181,0.368202,0.0905414,0.452454,0.203392,0.628267,0.0441118,0.896765,0.674608,0.420078,0.310182,0.689863,0.508192,0.24893,0.206894,0.0182382,
1.28518,0.437326,0.487742,0.0406057,0.58001,0.249166,0.145236,0.975243,0.486825,0.331394,0.716449,0,0.536166,0.558871,0.582349,0.841511,0.103271,0.340749,0.534751,1.46823,0.00178079,0.215923,0.106366,0.408464,0.0240436,0.110245,0.133644,0.48991,0.71412,0.206558,0.534149,0.0219764,0.00765847,0.00437307,0.708801,1.06562,0.876491,0.492157,0.100649,0.0711793,0.549892,0.300113,0.842394,1.38293,0.558048,0.60784,0.23224,0.918838,0.0350498,0.573164,0.463581,0.162681,0.975543,1.17025,0.323095,1.37426,1.05201,0.492618,0.483121,0.243042,1.04242,0.585488,0.0379406,0.257919,0.440175,0.987542,0.283622,0.48148,0.145376,0.226451,0.701988,0.117097,1.43496,1.34798,0.622152,0.677607,0.46724,0.323608,0.463396,0.526448,0.660682,0.671731,0.42152,1.06873,0.330552,0.993354,0.346613,1.154,0.881902,0.627561,0.59383,0.389461,0.159185,0.446281,0.168282,0.240817,0.0775144,0.418283,1.32694,0.840263,
0.49612,0.0241406,0.183485,0.354223,0.0352594,0.818633,0.782355,0.431954,0.544916,0.0390926,0.228113,0.536166,0,0.189907,0.00306781,0.180549,0.289252,0.0515118,0.0505718,0.331229,0.504871,1.07068,0.298575,0.0293741,0.346496,0.277301,0.34871,0.100755,0.093992,0.383806,0.0886561,0.410864,0.490725,0.498342,0.313138,0.111257,0.122323,0.00192837,0.646892,0.269992,0.0851032,0.0772234,0.12654,0.26955,0.0111789,0.387096,0.0781587,0.118818,0.42652,0.14511,0.310463,0.263673,0.425058,0.38493,0.0348878,0.342839,0.319266,0.223129,0.364032,0.0653924,0.250614,0.432859,0.537055,0.830699,0.00585672,0.293695,0.133683,0.178244,0.260948,0.0725772,0.0547882,0.181415,0.413707,0.24808,0.241294,0.125139,0.00274257,0.0772474,0.00303009,0.0167184,0.238444,0.303934,0.0196286,0.112407,0.0280722,0.0896693,0.104461,0.153895,0.0564518,0.109835,0.377083,0.284826,0.863486,0.0366346,0.113396,0.204508,0.230317,0.0084621,0.284583,0.368676,
0.19115,0.304809,0.00279906,0.521607,0.379473,0.421702,0.477509,1.10802,0.125204,0.115343,0.0116223,0.558871,0.189907,0,0.235695,0.0456033,0.546961,0.0848975,0.415587,0.394005,0.504678,0.72259,0.192675,0.0886061,0.384525,0.185099,0.666601,0.0154257,0.532124,0.142092,0.0198412,0.371939,0.588701,0.479621,0.0198712,0.339037,0.574571,0.209778,0.401496,0.454594,0.49951,0.0796859,0.592013,0.385402,0.114155,0.0382944,0.282133,0.116842,0.342616,0.00382685,0.0268319,0.131665,0.0830687,0.140637,0.243828,0.275798,0.0967708,0.726922,0.0416137,0.171852,0.809521,0.0569327,0.403637,0.42654,0.200004,0.0753484,0.47636,0.00331538,0.560172,0.226271,0.0774296,0.364957,0.285757,0.379037,0.789858,0.597943,0.18818,0.0663358,0.183376,0.308971,0.00602851,0.892509,0.105839,0.341021,0.202224,0.379643,0.0409258,0.478045,0.215892,0.562966,0.0354936,0.772721,0.545832,0.350277,0.213729,0.565639,0.380039,0.192397,0.282303,0.0462169,
0.533759,0.0210558,0.230597,0.381051,0.0206328,0.905383,0.8622,0.373257,0.622556,0.0618629,0.271942,0.582349,0.00306781,0.235695,0,0.210729,0.303365,0.0787572,0.0354254,0.320824,0.553062,1.15654,0.351982,0.0512531,0.387757,0.328823,0.356064,0.136422,0.0654484,0.449603,0.120888,0.461341,0.527931,0.548364,0.36662,0.093784,0.0871353,0.00456987,0.720069,0.292837,0.0645565,0.109515,0.0911297,0.255495,0.0230428,0.450945,0.0909872,0.131222,0.481617,0.184583,0.371155,0.317547,0.476238,0.418459,0.0435501,0.349782,0.353585,0.196648,0.428947,0.0882248,0.199957,0.500986,0.598834,0.918091,0.0117856,0.329414,0.13051,0.224877,0.268787,0.0909607,0.0710312,0.201678,0.426097,0.233297,0.205834,0.0944865,0.00865759,0.11019,0.00962872,0.00927487,0.286011,0.263287,0.038026,0.0947542,0.0401524,0.0676401,0.142663,0.123576,0.0518596,0.0828004,0.440497,0.264345,0.945293,0.0298468,0.140038,0.201704,0.256203,0.0162676,0.285375,0.421588,
0.0892701,0.326361,0.0682124,0.7438,0.356682,0.71287,0.787584,1.0361,0.283863,0.183068,0.019008,0.841511,0.180549,0.0456033,0.210729,0,0.73088,0.154739,0.408967,0.180548,0.780962,1.07768,0.39639,0.131503,0.616688,0.382177,0.851433,0.0568119,0.47668,0.341217,0.0441712,0.623055,0.854994,0.754606,0.0525162,0.190923,0.475153,0.213366,0.691887,0.647762,0.493441,0.169262,0.503268,0.181493,0.105073,0.121128,0.382299,0.0270219,0.595544,0.0325685,0.133256,0.311733,0.061761,0.0459085,0.306339,0.100284,0.0223622,0.764571,0.156024,0.270875,0.68261,0.158201,0.682904,0.718101,0.221044,0.0147013,0.566118,0.0691751,0.722785,0.329539,0.0382591,0.524383,0.110659,0.180229,0.789716,0.558822,0.200708,0.14943,0.197403,0.301061,0.0335652,0.889162,0.14119,0.192169,0.262722,0.245581,0.125773,0.307519,0.115141,0.536718,0.119999,0.856458,0.870419,0.370192,0.346611,0.683333,0.564204,0.221227,0.104906,0.0526221,
1.23295,0.174463,0.486775,0.014724,0.253168,0.576133,0.441548,0.484657,0.698571,0.201595,0.68948,0.103271,0.289252,0.546961,0.303365,0.73088,0,0.233548,0.212203,1.14357,0.108318,0.589883,0.189003,0.266157,0.0657882,0.179623,0.00753292,0.419176,0.322014,0.355291,0.441266,0.119494,0.0594377,0.118023,0.744087,0.699308,0.445039,0.247302,0.3434,0.00787431,0.207366,0.224932,0.413567,1.03645,0.352719,0.714433,0.0716045,0.706469,0.156154,0.521824,0.552737,0.236083,0.999162,1.08702,0.126988,1.14111,0.969796,0.153546,0.600738,0.12599,0.549115,0.722811,0.211375,0.589478,0.215855,0.912387,0.0542614,0.477787,0.00370558,0.091294,0.513514,0.0208172,1.23588,0.996896,0.233584,0.284647,0.239989,0.249517,0.23973,0.234239,0.65791,0.266698,0.259911,0.701538,0.148548,0.607579,0.300498,0.728201,0.580906,0.252834,0.697632,0.0990389,0.479111,0.167692,0.0845841,0.0303746,0.0203278,0.205104,1.05771,0.872521,
0.456798,0.0837387,0.0679346,0.244368,0.145187,0.486203,0.466108,0.683664,0.292954,0.00254487,0.14084,0.340749,0.0515118,0.0848975,0.0787572,0.154739,0.233548,0,0.15627,0.483145,0.306245,0.712376,0.113956,0.00416666,0.188711,0.101372,0.311967,0.0311652,0.256342,0.159777,0.0357807,0.216267,0.329964,0.294657,0.184992,0.269672,0.319172,0.0503849,0.361849,0.184637,0.206388,0.00270585,0.320392,0.431398,0.034958,0.207853,0.0605216,0.164764,0.216517,0.0666404,0.135367,0.0865136,0.318834,0.359204,0.0440164,0.427871,0.2862,0.344251,0.171604,0.0174393,0.500967,0.232851,0.294308,0.495798,0.0381627,0.252429,0.167607,0.0641808,0.232661,0.0368146,0.0737522,0.117914,0.479636,0.41111,0.402391,0.287685,0.0380242,0.00287118,0.0356799,0.0999063,0.132534,0.480396,0.00803584,0.271595,0.0274558,0.258167,0.0123777,0.35845,0.160636,0.25729,0.198923,0.370134,0.53395,0.107917,0.040918,0.225906,0.139674,0.0322635,0.391033,0.249454,
0.814045,0.0120127,0.397572,0.308398,0.00301401,1.02364,0.932762,0.204417,0.830097,0.121959,0.479039,0.534751,0.0505718,0.415587,0.0354254,0.408967,0.212203,0.15627,0,0.498815,0.520676,1.20708,0.413859,0.131124,0.368896,0.389012,0.233716,0.277156,0.0171714,0.568968,0.262923,0.464013,0.457129,0.525296,0.590917,0.181637,0.0511437,0.0379027,0.781833,0.231352,0.00454296,0.190063,0.0439883,0.409237,0.108631,0.672062,0.0763161,0.294407,0.502586,0.353403,0.557044,0.404334,0.740237,0.675379,0.0469169,0.567541,0.595515,0.0674545,0.625064,0.118572,0.120747,0.722755,0.622659,1.03863,0.0428978,0.564734,0.0550008,0.389402,0.170743,0.0977236,0.203773,0.162017,0.666396,0.379282,0.072978,0.0211055,0.0478229,0.199736,0.0503595,0.00920291,0.490219,0.109987,0.109945,0.182503,0.06047,0.1225,0.253216,0.175949,0.151833,0.013232,0.65825,0.116912,1.00965,0.00599667,0.154327,0.100416,0.217063,0.0481684,0.478742,0.667585,
0.198498,0.494335,0.446856,1.24275,0.428727,1.46367,1.54242,0.868681,0.855673,0.494853,0.309078,1.46823,0.331229,0.394005,0.320824,0.180548,1.14357,0.483145,0.498815,0,1.4086,1.88811,0.964187,0.40929,1.17691,0.936838,1.23832,0.373007,0.456242,0.937777,0.328051,1.23323,1.43444,1.38715,0.400486,0.0873145,0.374206,0.379055,1.40971,1.10276,0.563432,0.537724,0.414924,0.0057503,0.284461,0.562124,0.699618,0.0966565,1.22219,0.341833,0.599805,0.853471,0.3245,0.159119,0.564924,0.0250242,0.169212,0.86029,0.642733,0.62092,0.485331,0.633507,1.35702,1.47061,0.419687,0.185761,0.812749,0.447202,1.08953,0.669698,0.190352,0.934363,0.0486121,0.0102317,0.805866,0.5499,0.388647,0.511756,0.389509,0.417416,0.361053,0.879212,0.3985,0.0869301,0.530599,0.146474,0.505732,0.129321,0.119103,0.557452,0.562453,1.02639,1.64416,0.522823,0.748982,0.961546,1.0208,0.435872,0.0112515,0.36088,
1.21001,0.418484,0.436627,0.0437311,0.561748,0.221032,0.126793,0.990126,0.434121,0.300182,0.656139,0.00178079,0.504871,0.504678,0.553062,0.780962,0.108318,0.306245,0.520676,1.4086,0,0.205865,0.0814424,0.372487,0.0166014,0.0852427,0.145598,0.442475,0.701701,0.170915,0.485841,0.0114538,0.0131313,0.000620048,0.646679,1.02351,0.860673,0.464085,0.0819513,0.0703406,0.541125,0.265837,0.829155,1.32776,0.519258,0.548572,0.217333,0.863388,0.0210848,0.520227,0.411208,0.131726,0.90515,1.09876,0.303045,1.30787,0.983393,0.500422,0.429503,0.218955,1.03586,0.527104,0.0253395,0.229469,0.413084,0.920362,0.281194,0.430811,0.150892,0.207282,0.653377,0.109981,1.36483,1.29428,0.629814,0.67101,0.438263,0.287347,0.434151,0.504896,0.601632,0.684068,0.386815,1.02664,0.306978,0.958019,0.306491,1.11882,0.838123,0.620402,0.535175,0.402885,0.143268,0.430491,0.148884,0.245103,0.0715215,0.391284,1.26476,0.773652,
1.33405,1.0358,0.655173,0.428649,1.24191,0.0558172,0.0313916,1.85688,0.360351,0.742105,0.860783,0.215923,1.07068,0.72259,1.15654,1.07768,0.589883,0.712376,1.20708,1.88811,0.205865,0,0.278787,0.813211,0.301587,0.299958,0.65981,0.759667,1.45314,0.249625,0.824645,0.217503,0.299966,0.194362,0.765753,1.64838,1.63388,1.03802,0.0674362,0.497144,1.25738,0.635585,1.60733,1.85657,1.01697,0.590776,0.734964,1.29058,0.189185,0.790774,0.509534,0.325823,0.984898,1.28914,0.848076,1.67222,1.19611,1.23834,0.484226,0.666059,1.8734,0.532099,0.122698,0.0561172,0.969089,1.13623,0.895982,0.65463,0.677991,0.686908,1.09294,0.567603,1.66818,1.83702,1.41239,1.43579,0.99164,0.649502,0.983042,1.14393,0.78428,1.48498,0.852879,1.65218,0.827945,1.62894,0.622526,1.81623,1.40451,1.36854,0.584274,1.09803,0.0155841,1.07073,0.568193,0.848174,0.483778,0.936013,1.69094,0.869217,
0.723927,0.295511,0.149915,0.129581,0.424525,0.162711,0.130574,1.02641,0.180072,0.125585,0.29465,0.106366,0.298575,0.192675,0.351982,0.39639,0.189003,0.113956,0.413859,0.964187,0.0814424,0.278787,0,0.160813,0.0463401,0.000439834,0.266603,0.16605,0.585361,0.0278503,0.197504,0.0320638,0.131592,0.0702673,0.286033,0.701908,0.707851,0.281278,0.074753,0.121064,0.465096,0.0830337,0.695284,0.911709,0.270666,0.225062,0.148717,0.489365,0.0230699,0.208076,0.13529,0.00617931,0.477434,0.635054,0.18968,0.840361,0.54326,0.537611,0.150372,0.0976074,0.926194,0.216533,0.0469465,0.169663,0.242854,0.493559,0.279966,0.146746,0.225393,0.115636,0.337577,0.110513,0.877157,0.888318,0.651354,0.594619,0.25389,0.0906951,0.24886,0.354698,0.255461,0.731652,0.179238,0.704828,0.172726,0.68018,0.0889508,0.828129,0.52522,0.545756,0.215687,0.491125,0.168187,0.324346,0.068259,0.294004,0.088901,0.224708,0.819624,0.377752,
0.424187,0.0682944,0.0769299,0.290338,0.115886,0.568387,0.551135,0.635692,0.336475,0.00500788,0.134752,0.408464,0.0293741,0.0886061,0.0512531,0.131503,0.266157,0.00416666,0.131124,0.40929,0.372487,0.813211,0.160813,0,0.240489,0.145884,0.34385,0.0305409,0.216099,0.20921,0.0298921,0.275667,0.390969,0.360926,0.188445,0.20857,0.266479,0.0314656,0.438931,0.22143,0.180484,0.0133319,0.270409,0.358498,0.0150444,0.227249,0.0693421,0.125513,0.27761,0.0641318,0.159255,0.127099,0.309157,0.326324,0.0418373,0.367821,0.258007,0.329518,0.199054,0.0281571,0.438998,0.258402,0.364789,0.578354,0.0244906,0.227804,0.170635,0.0731253,0.258099,0.0476559,0.0476368,0.144608,0.42168,0.33912,0.376137,0.25143,0.0221491,0.0119976,0.020348,0.0758713,0.13255,0.452764,0.00104015,0.210276,0.0254867,0.199367,0.0234485,0.289098,0.114023,0.224995,0.218542,0.369162,0.623958,0.0913255,0.0616338,0.236859,0.174473,0.0210372,0.328481,0.24666,
1.0419,0.277535,0.325564,0.0239391,0.40085,0.266091,0.178828,0.838999,0.394083,0.180998,0.520388,0.0240436,0.346496,0.384525,0.387757,0.616688,0.0657882,0.188711,0.368896,1.17691,0.0166014,0.301587,0.0463401,0.240489,0,0.0454051,0.108591,0.31418,0.530403,0.139178,0.348539,0.00836303,0.0245923,0.0159477,0.529074,0.807408,0.670558,0.312219,0.114468,0.0301946,0.392675,0.159543,0.644597,1.09628,0.361213,0.460395,0.117756,0.674104,0.0197333,0.38887,0.328916,0.0823501,0.769942,0.925917,0.182054,1.09432,0.81538,0.384385,0.354908,0.117083,0.843322,0.451129,0.044845,0.275598,0.269801,0.757006,0.182,0.3196,0.096249,0.108373,0.483643,0.0467361,1.15651,1.0637,0.497378,0.510241,0.290581,0.177838,0.287173,0.349306,0.476241,0.555267,0.250643,0.810279,0.184222,0.74747,0.199531,0.896008,0.639989,0.464476,0.447079,0.31366,0.208479,0.289981,0.0669604,0.164974,0.0236993,0.251866,1.04627,0.64753,
